"GeneStart","GeneEnd","GeneLocation","Strand","Protein_ID","GeneID","Protein_ID.1","Protein.product","Locus","Length","pi.site","pis.site","pin.site","TajimaD","FuLiF","FuLiD","pi_site","FayWuH","neutindex","alpha","dos","MK_p","Dn","Ds","Pn","Ps","biofilm","Comella","Berka","Kobayashi","Molle","aa","a","PSORTB","Extracellular","PANNZER_OG","PANNZER_NEW","PANNZER_ALL","PANNZER_EX","CAZY","ANTISMASH","antianti","ka","ks","kaks","nonsyn_sites","syn_sites","PI_SITE","PIS_SITE","PIN_SITE","PERCENTwREADS","map_read_len_percent","QS","as","ad","af","ag","ah","sel1[, 50]/sel1[, 49]"
1929513,1930022,"1929513 - 1930022","+","WP_003244797.1","B4U62_RS09795","WP_003244797.1"," redoxin domain-containing protein","yneN",509,7.909677419,5.406451613,2.503225806,-1.264110477,-2.542789478,-2.738814202,0.015539641,NA,NA,NA,-0.367346939,0.162068875,0,6,18,31,0,0,0,0,0,0,0,"Cellwall",0,0,0,0,0,0,0,0,0.051828358,0.331897286,0.156157824,337.1086012,171.8913988,0.015539641,0.031452718,0.007425577,100,0.988492739,0,0,0,0,0,0,0.236086973469193
1930106,1930228,"1930106 - 1930228","+","WP_003244964.1","B4U62_RS09800","WP_003244964.1"," FbpB family small basic protein","ynzL",122,0.524731183,0.524731183,0,-0.7023985,-0.427433244,-0.273033856,0.004301075,NA,NA,NA,0,1,0,1,0,3,0,0,0,0,0,0,0,"Extracellular",1,0,0,0,0,0,0,0,0,0.105664648,0,81,41,0.004301075,0.012798322,0,93.5483871,1,0,0,0,0,0,0,0
1930296,1930439,"1930296 - 1930439","+","WP_003231569.1","B4U62_RS09805","WP_003231569.1"," acid-soluble spore protein SspN","sspN",143,0.56344086,0.498924731,0.064516129,-1.768752721,-2.095126198,-1.911367991,0.003940146,NA,NA,NA,-0.166666667,1,0,2,1,5,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.010363065,0.369091512,0.028077225,97.5,45.5,0.003940146,0.010965379,0.000661704,93.5483871,0.99231951,0,0,0,0,0,0,0.0603448362341147
1930479,1930727,"1930479 - 1930727","+","WP_003231568.1","B4U62_RS09810","WP_003231568.1"," small acid-soluble spore protein Tlp","tlp",248,4.146236559,3.419354839,0.72688172,-1.676924753,-2.77189583,-2.824024714,0.016718696,NA,1.166666667,-0.166666667,-0.025806452,1,1,4,7,24,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.039810036,0.845464176,0.047086602,165.499996,82.500004,0.016718696,0.041446723,0.004392035,93.5483871,0.975806452,0,0,0,0,0,0,0.105968208873835
1930815,1931228,"1930815 - 1931228","+","WP_003231566.1","B4U62_RS09815","WP_015383772.1"," YbgC/FadM family acyl-CoA thioesterase",NA,413,6.520430108,4.47311828,2.047311828,-0.847688847,-2.008844138,-2.248262819,0.015787966,NA,1.230769231,-0.230769231,-0.035294118,1,1,4,8,26,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.028939374,0.369396192,0.078342373,275.999998,137.000002,0.015787966,0.032650498,0.007417797,100,1,0,0,0,0,0,0,0.227187867088582
1931247,1931543,"1931247 - 1931543","+","WP_003231564.1","B4U62_RS09820","WP_003231564.1"," hypothetical protein","yneQ",296,6.283870968,4.529032258,1.75483871,-1.026928435,-1.845267911,-1.945393303,0.021229294,NA,NA,NA,-0.264705882,0.317759055,0,5,9,25,0,0,0,1,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.046463989,0.737382876,0.063012026,188.7499985,107.2500015,0.021229294,0.042228738,0.009297159,100,0.996021506,1,0,0,0,0,0,0.220161895437178
1931580,1931864,"1931580 - 1931864","-","WP_003231562.1","B4U62_RS09825","WP_003231562.1"," HesB/YadR/YfhF family protein","yneR",284,2.150537634,1.956989247,0.193548387,-2.26352104,-4.119934874,-4.279732968,0.007572316,NA,0.3,0.7,0.202898551,0.407692308,1,2,3,20,0,0,0,0,0,0,0,"Unknown",0,0,0,0,0,0,0,0,0.020168907,0.449867795,0.044832965,173.0681852,110.9318148,0.007572316,0.017641371,0.001118336,100,1,0,0,0,0,0,0,0.0633928054684639
1931955,1932533,"1931955 - 1932533","-","WP_003231560.1","B4U62_RS09830","WP_003231560.1"," glycerol-3-phosphate 1-O-acyltransferase PlsY","plsY",578,3.52688172,3.268817204,0.258064516,-2.072890146,-3.676414236,-3.803066488,0.006101871,NA,0.571428571,0.428571429,0.075,0.538019303,1,4,4,28,0,0,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,0,0,0,0,0,0.013747372,0.229926227,0.059790362,350.9548764,227.0451236,0.006101871,0.014397214,0.000735321,100,0.998448068,0,0,0,0,0,0,0.051073839702598
1932703,1933107,"1932703 - 1933107","+","WP_003245606.1","B4U62_RS09835","WP_003245606.1"," CoA-binding protein","yneT",404,4.950537634,4.232258065,0.71827957,-2.066695163,-3.434459742,-3.493737181,0.012253806,NA,NA,NA,-0.133333333,1,0,1,6,39,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.021288706,0.584797354,0.036403561,264.5,139.5,0.012253806,0.030338767,0.002715613,96.77419355,0.986559139,0,0,0,0,0,0,0.0895096692624325
1933509,1935473,"1933509 - 1935473","+","WP_003231552.1","B4U62_RS09840","WP_003231552.1"," DNA topoisomerase IV subunit B","parE",1964,14.63655914,13.71182796,0.924731183,-1.839544606,-3.03697121,-3.095242267,0.007452423,NA,0.628571429,0.371428571,0.020445609,0.633056104,2,33,4,105,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.004884822,0.323697952,0.01509068,1269.7588,694.2411996,0.007452423,0.019750813,0.000728273,100,0.986247703,0,0,0,0,0,0,0.0368730644151205
1935480,1937897,"1935480 - 1937897","+","WP_003231550.1","B4U62_RS09845","WP_003231550.1"," DNA topoisomerase IV subunit A","parC",2417,26.49032258,24.22795699,2.262365591,-1.658085534,-3.187216925,-3.390823873,0.010960001,NA,1.229813665,-0.229813665,-0.020218579,1,3,27,22,161,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.014476026,0.362514595,0.039932258,1564.138196,852.8618035,0.010960001,0.028407835,0.001446398,100,0.992818216,0,0,0,0,0,0,0.0509154604706765
1938101,1938451,"1938101 - 1938451","-","WP_003245190.1","B4U62_RS09850","WP_014476950.1"," hypothetical protein",NA,350,2.086021505,1.574193548,0.511827957,-2.462673834,-4.111184084,-4.171346577,0.005960061,NA,0.736842105,0.263157895,0.064102564,1,1,2,7,19,0,0,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,0,0,0,0,0,0.033506481,0.275472698,0.121632676,223.917578,126.082422,0.005960061,0.012485432,0.002285787,93.5483871,0.984417713,0,0,0,0,0,0,0.183076324471592
1938957,1940351,"1938957 - 1940351","+","WP_003231542.1","B4U62_RS09855","WP_003231542.1"," alanine:cation symporter family protein","alsT",1394,24.53333333,21.53978495,2.993548387,-1.678350903,-2.973889327,-3.098641498,0.017599235,NA,NA,NA,NA,1,0,0,27,140,0,0,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,0,0,0,0,0,0.026994959,0.523559183,0.051560473,917.1273323,476.8726677,0.017599235,0.045168839,0.003264049,100,0.987632103,0,0,0,0,0,0,0.0722632919566518
1940657,1942153,"1940657 - 1942153","+","WP_003231540.1","B4U62_RS09860","WP_003231540.1"," endo-1,4-beta-glucanase EglS","eglS",1496,13.52688172,8.455913978,5.070967742,-1.089506151,-2.170698053,-2.346086853,0.009042033,NA,2,-1,-0.15,1,1,3,36,54,0,0,0,0,0,0,0,"Extracellular",1,0,0,0,0,1,0,0,0.033819906,0.168618456,0.200570604,989.8911211,506.1088789,0.009042033,0.016707697,0.005122753,100,0.979892474,0,0,0,0,0,0,0.306610360482357
1942224,1942484,"1942224 - 1942484","+","WP_003231535.1","B4U62_RS09865","WP_003231535.1"," YnfE family protein","ynfE",260,3.440860215,2.812903226,0.627956989,0.797808853,0.661960472,0.427695087,0.013234078,NA,NA,NA,NA,1,0,0,2,8,0,0,0,1,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.012172035,0.1768509,0.06882654,171.499999,88.500001,0.013234078,0.031784217,0.003661557,93.5483871,0.974828935,1,0,0,0,0,0,0.115200478275114
1942749,1944014,"1942749 - 1944014","-","WP_003231534.1","B4U62_RS09870","WP_003231534.1"," glucuronoarabinoxylan endo-1,4-beta-xylanase XynC","xynC",1265,14.69247312,12.70967742,1.982795699,-1.523606727,-2.209379729,-2.171929715,0.011614603,NA,NA,NA,NA,1,0,0,19,79,0,0,0,1,0,0,0,"Extracellular",1,0,1,0,0,1,0,0,0.022184323,0.30297759,0.073221001,780.6268019,484.3731981,0.011614603,0.026239432,0.002540005,100,0.997661355,1,0,0,0,0,0,0.0968010664255232
1944148,1945686,"1944148 - 1945686","-","WP_003245027.1","B4U62_RS09875","WP_003245027.1"," alpha-L-arabinofuranosidase","xynD",1538,25.01075269,18.77849462,6.232258065,-0.149347809,-0.124977531,-0.150408456,0.016261868,NA,NA,NA,NA,1,0,0,28,76,0,0,0,1,0,0,0,"CytoplasmicMembrane",0,0,1,0,0,1,0,0,0.025106128,0.213525199,0.117579229,964.1664355,573.8335645,0.016261868,0.032724636,0.006463882,96.77419355,0.990877647,1,0,0,0,0,0,0.197523419359042
1946281,1946724,"1946281 - 1946724","+","WP_003231531.1","B4U62_RS09885","WP_003231531.1"," GtrA family protein","yngA",443,5.415053763,2.07311828,3.341935484,-1.572663849,-2.819436795,-2.940366198,0.012223598,NA,NA,NA,NA,1,0,0,20,18,0,0,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,1,0,0,0,0,0.066396447,0.17395055,0.381697252,290.499997,152.500003,0.012223598,0.013594218,0.011504081,100,0.992206106,0,0,0,0,0,0,0.846248088709479
1946734,1947624,"1946734 - 1947624","+","WP_003245127.1","B4U62_RS09890","WP_003245127.1"," UTP--glucose-1-phosphate uridylyltransferase GalU","galU",890,7.578494624,5.531182796,2.047311828,-1.593855617,-3.180384481,-3.40507037,0.008515162,NA,NA,NA,NA,1,0,0,16,34,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,1,0,0.024824534,0.15386288,0.161341929,568.6273408,321.3726592,0.008515162,0.017211118,0.003600446,100,0.995742226,0,0,0,0,0,0,0.209193034409502
1947700,1948293,"1947700 - 1948293","+","WP_003231529.1","B4U62_RS09895","WP_003231529.1"," DedA family protein","yngC",593,5.595698925,5.466666667,0.129032258,-2.01386376,-4.095871181,-4.386137122,0.009436255,NA,NA,NA,NA,1,0,0,4,48,0,0,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,0,0,0,0,0,0.010322947,0.394589202,0.026161251,391.499999,201.500001,0.009436255,0.027129859,0.000329584,100,0.994488571,0,0,0,0,0,0,0.0121483860273656
1948348,1949544,"1948348 - 1949544","-","WP_003245472.1","B4U62_RS09900","WP_003245472.1"," oligoribonuclease NrnB","nrnB",1196,10.73978495,8.258064516,2.48172043,-1.940985451,-3.357159896,-3.46190987,0.008979753,NA,0.779220779,0.220779221,0.043814433,1,1,3,20,77,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.024545805,0.359565823,0.068265123,736.5766819,459.4233181,0.008979753,0.017974848,0.003369263,100,0.99483871,0,0,0,0,0,0,0.187443198407019
1949717,1951249,"1949717 - 1951249","-","WP_003231527.1","B4U62_RS09905","WP_003231527.1"," acyl-CoA carboxylase subunit beta","ldeE",1532,15.29462366,11.88817204,3.406451613,-1.063855058,-1.56332896,-1.562647841,0.009983436,NA,1.1,-0.1,-0.015686275,1,4,16,22,80,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,1,0,0.022781543,0.302101635,0.075410193,941.5540291,590.4459709,0.009983436,0.020134225,0.003617903,100,0.981791835,0,0,0,0,0,0,0.179689210784125
1951263,1952042,"1951263 - 1952042","-","WP_003231526.1","B4U62_RS09910","WP_003231526.1"," enoyl-CoA hydratase","ldeF",779,8.253763441,4.864516129,3.389247312,-0.985412888,-2.175316725,-2.400011399,0.010595332,NA,2,-1,-0.15,0.699105641,2,6,22,33,0,0,0,0,0,0,0,"Unknown",0,0,0,0,0,0,1,0,0.044180448,0.189041322,0.233707888,481.4859415,297.5140585,0.010595332,0.016350542,0.007039141,96.77419355,0.99138961,0,0,0,0,0,0,0.430514230048154
1952066,1952962,"1952066 - 1952962","-","WP_003231525.1","B4U62_RS09915","WP_003231525.1"," hydroxymethylglutaryl-CoA lyase","ldeG",896,11.35053763,8.96344086,2.387096774,-0.411430668,-0.840192367,-0.949471964,0.012668011,NA,1.046511628,-0.046511628,-0.00862069,1,2,6,15,43,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,1,0,0.027707046,0.231372994,0.119750561,546.1164249,349.8835751,0.012668011,0.025618353,0.00437104,96.77419355,0.961720429,0,0,0,0,0,0,0.170621429098116
1952980,1953198,"1952980 - 1953198","-","WP_003245519.1","B4U62_RS09920","WP_003245519.1"," acetyl-CoA carboxylase biotin carboxyl carrier protein subunit","lgeHB",218,1.724731183,0.064516129,1.660215054,-0.045952232,-0.087584453,-0.132992454,0.007911611,NA,NA,NA,-0.666666667,0.4,0,1,6,3,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.035363096,0.107855396,0.327875073,140.5,77.5,0.007911611,0.000832466,0.011816477,93.5483871,0.990555071,0,0,0,0,0,0,14.1945460835638
1953216,1954547,"1953216 - 1954547","-","WP_003231523.1","B4U62_RS09925","WP_003231523.1"," acetyl-CoA carboxylase biotin carboxylase subunit","ldeHA",1331,13.44086022,10.15483871,3.286021505,-0.875725641,-0.924472953,-0.821685641,0.010098317,NA,0.619047619,0.380952381,0.093567251,0.387055334,6,13,22,77,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,1,0,0.028205457,0.294504575,0.09577256,824.1963608,506.8036392,0.010098317,0.020037028,0.00398694,100,0.98852241,0,0,0,0,0,0,0.198978610999595
1954560,1956206,"1954560 - 1956206","-","WP_003244755.1","B4U62_RS09930","WP_003244755.1"," AMP-binding protein","ldeI",1646,20.40430108,14,6.404301075,-0.432225263,-0.258055461,-0.177360277,0.012396295,NA,0.266666667,0.733333333,0.317307692,0.112656255,5,3,32,72,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,1,0,0.031883341,0.191374626,0.166601714,1018.678459,627.3215408,0.012396295,0.022317104,0.006286872,100,0.983558165,0,0,0,0,0,0,0.281706443631754
1956253,1957392,"1956253 - 1957392","-","WP_003245114.1","B4U62_RS09935","WP_003245114.1"," acyl-CoA dehydrogenase","ldeJ",1139,13.23870968,10.85591398,2.382795699,-1.037375743,-1.515417603,-1.513108523,0.011623099,NA,1.567164179,-0.567164179,-0.055192447,0.730684617,2,15,14,67,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,1,0,0.019258725,0.317304959,0.060694685,700.7568987,438.2431013,0.011623099,0.024771443,0.003400317,100,0.980865294,0,0,0,0,0,0,0.137267619007904
1957486,1957788,"1957486 - 1957788","-","WP_003245257.1","B4U62_RS09940","WP_003245257.1"," DUF5367 family protein","ynzE",302,3.380645161,1.113978495,2.266666667,0.727923145,0.636536504,0.427695087,0.011194189,NA,NA,NA,NA,1,0,0,7,4,0,0,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,0,0,0,0,0,0.032914711,0.039414463,0.835092202,182.5,119.5,0.011194189,0.009321996,0.012420091,90.32258065,0.904807084,0,0,0,0,0,0,1.33234245112313
1957781,1957951,"1957781 - 1957951","-","WP_009967352.1","B4U62_RS22775","WP_009967352.1"," hypothetical protein",NA,170,2.675268817,1.415053763,1.260215054,-0.090738013,1.129550604,1.439712862,0.015736875,NA,NA,NA,NA,1,0,0,6,5,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.040903436,0.170134515,0.240418214,102.3062163,67.6937837,0.015736875,0.020903748,0.012318069,87.09677419,0.959961683,0,0,0,0,0,0,0.58927561698505
1958062,1959591,"1958062 - 1959591","-","WP_003231519.1","B4U62_RS09945","WP_003231519.1"," glycoside hydrolase family 10 protein","yngK",1529,16.08602151,9.982795699,6.103225806,-1.255212165,-1.989397671,-2.022976995,0.010520616,NA,3.449275362,-2.449275362,-0.205097087,0.431527719,1,7,34,69,0,0,0,0,0,0,0,"Unknown",0,0,0,0,0,0,0,0,0.03226993,0.237524614,0.135859309,949.7622278,579.2377722,0.010520616,0.017234366,0.006426057,100,0.980325319,0,0,0,0,0,0,0.372862976218562
1959730,1960119,"1959730 - 1960119","-","WP_003231518.1","B4U62_RS09950","WP_003231518.1"," DUF1360 domain-containing protein","yngL",389,7.040860215,5.797849462,1.243010753,-0.94856568,-2.158990579,-2.394877969,0.018099898,NA,NA,NA,NA,1,0,0,8,32,0,0,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,0,0,0,0,0,0.025032039,0.456667055,0.054814637,246.7114233,142.2885767,0.018099898,0.040747118,0.005038319,100,0.994500532,0,0,0,0,0,0,0.12364847496699
1960233,1964069,"1960233 - 1964069","-","WP_010886522.1","B4U62_RS09955","WP_010886522.1"," non-ribosomal plipastatin synthetase PpsE","ppsE",3836,67.72903226,42.76129032,24.96774194,-0.808589354,-1.22308642,-1.251317279,0.017656161,NA,NA,NA,NA,1,0,0,136,206,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,1,0,0,1,0,0.048586199,0.250296356,0.19411469,2332.371243,1503.628757,0.017656161,0.028438729,0.010704875,100,0.991599461,0,0,0,0,0,0,0.376418896920464
1964080,1974888,"1964080 - 1974888","-","WP_009967354.1","B4U62_RS09960","WP_009967354.1"," non-ribosomal plipastatin synthetase PpsD","ppsD",10808,162.7311828,96.13763441,66.59354839,-1.302051025,-2.236797977,-2.328399625,0.015056549,NA,NA,NA,NA,1,0,0,395,571,0,0,0,0,0,0,0,"Unknown",0,0,0,0,0,0,1,0,0.051634945,0.235878011,0.218905294,6567.498462,4240.501538,0.015056549,0.022671289,0.010139865,100,0.951669594,0,0,0,0,0,0,0.44725577800186
1974916,1982580,"1974916 - 1982580","-","WP_009967356.1","B4U62_RS09965","WP_009967356.1"," non-ribosomal plipastatin synthetase PpsC","ppsC",7664,133.5268817,84.32688172,49.2,-0.305648915,-0.257635736,-0.244230934,0.01742261,NA,NA,NA,NA,1,0,0,194,338,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,1,0,0.036067535,0.18698025,0.192894894,4650.521138,3013.478862,0.01742261,0.027983233,0.010579459,93.5483871,0.923565887,0,0,0,0,0,0,0.378064214381519
1982600,1990279,"1982600 - 1990279","-","WP_003247155.1","B4U62_RS09970","WP_003247155.1"," non-ribosomal plipastatin synthetase PpsB","ppsB",7679,110.0387097,62.20645161,47.83225806,-1.278001104,-2.30887305,-2.436216967,0.014329823,NA,NA,NA,NA,1,0,0,258,376,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,1,0,0.047218486,0.224305252,0.210509945,4692.365731,2986.634269,0.014329823,0.020828279,0.010193634,93.5483871,0.990669052,0,0,0,0,0,0,0.489413167549753
1990307,1997989,"1990307 - 1997989","-","WP_010886523.1","B4U62_RS09975","WP_010886523.1"," non-ribosomal plipastatin synthetase PpsA","ppsA",7682,98.90752688,62.13333333,36.77419355,-0.94915656,-1.562484407,-1.625128757,0.012875231,NA,NA,NA,NA,1,0,0,196,315,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,1,0,0.036232324,0.168292069,0.215294305,4670.270677,3011.729323,0.012875231,0.020630451,0.007874103,100,0.947105339,0,0,0,0,0,0,0.381673817988758
1998375,1999847,"1998375 - 1999847","-","WP_004399303.1","B4U62_RS09980","WP_004399303.1"," D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase","dacB",1472,6.722580645,3.509677419,3.212903226,-1.203524388,-2.106480656,-2.197917928,0.004566971,NA,0.863636364,0.136363636,0.036585366,1,2,2,19,22,0,0,0,0,0,0,0,"Extracellular",1,0,0,0,0,0,0,0,0.020363889,0.069073976,0.294812751,874.1762681,597.8237319,0.004566971,0.005870756,0.003675349,100,0.977205174,0,0,0,0,0,0,0.626043562362326
1999884,2000858,"1999884 - 2000858","-","WP_004399304.1","B4U62_RS09985","WP_004399304.1"," aldose 1-epimerase","galM",974,15.67741935,8.051612903,7.625806452,0.100008742,-0.294363393,-0.499417851,0.016095913,NA,NA,NA,-0.523076923,0.23880597,0,2,34,31,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.045278759,0.152254071,0.297389478,600.92409,373.07591,0.016095913,0.021581701,0.012690133,100,0.987334258,0,0,0,0,0,0,0.588004300495128
2000995,2002383,"2000995 - 2002383","-","WP_004399508.1","B4U62_RS09990","WP_004399508.1"," MATE family efflux transporter","yoeA",1388,12.18064516,11.01935484,1.161290323,-0.706316863,-1.650011951,-1.859433103,0.008775681,NA,1.852941176,-0.852941176,-0.070731707,0.731873416,2,18,14,68,0,0,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,0,0,0,0,0,0.016727321,0.257575682,0.064941381,816.0748209,571.9251791,0.008775681,0.019267127,0.001423019,100,0.980626623,0,0,0,0,0,0,0.073857352993002
2002669,2003211,"2002669 - 2003211","+","WP_004399558.1","B4U62_RS09995","WP_004399558.1"," DL-endopeptidase inhibitor IseA","iseA",542,4.107526882,3.182795699,0.924731183,-1.980151886,-3.457088661,-3.565111299,0.007578463,NA,NA,NA,-0.170212766,1,0,3,8,39,0,0,0,0,0,0,0,"Unknown",0,0,0,0,0,0,0,0,0.021002917,0.378484865,0.055492093,352.499997,189.500003,0.007578463,0.016795755,0.002623351,100,0.998700226,0,0,0,0,0,0,0.156191311435538
2003436,2003978,"2003436 - 2003978","-","WP_003231473.1","B4U62_RS10005","WP_003231473.1"," site-specific integrase","yoeC",542,6,5.806451613,0.193548387,-1.576848966,-2.750419539,-2.849207554,0.011070111,NA,NA,NA,-0.071428571,1,0,2,3,39,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.008902432,0.428161667,0.020792221,337.1286982,204.8713018,0.011070111,0.028341947,0.000574108,100,0.997045965,0,0,0,0,0,0,0.0202564770867718
2004297,2004524,"2004297 - 2004524","-","WP_003231472.1","B4U62_RS10010","WP_003231472.1"," excisionase family DNA-binding protein","yoeD",227,4.395698925,3.552688172,0.843010753,-0.569965592,-1.477721786,-1.687693659,0.019364312,NA,0,1,0.666666667,0.363636364,1,0,7,14,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.055799839,0.268790718,0.207595857,143.75,83.25,0.019364312,0.042674933,0.005864423,96.77419355,0.998044965,0,0,0,0,0,0,0.137420789858065
2004709,2006469,"2004709 - 2006469","+","WP_003231470.1","B4U62_RS10015","WP_003231470.1"," gamma-glutamyltransferase","ggt",1760,18.3483871,16.02580645,2.322580645,-1.733033798,-3.090177265,-3.221933852,0.01042522,NA,2.666666667,-1.666666667,-0.070028011,0.472886274,1,20,16,120,0,0,0,1,0,0,0,"Extracellular",1,0,1,0,0,0,1,0,0.013668,0.356897127,0.03829675,1158.999995,601.000005,0.01042522,0.026665235,0.002003952,100,0.989558187,1,0,0,0,0,0,0.0751522347356024
2006576,2007430,"2006576 - 2007430","-","WP_003231468.1","B4U62_RS10020","WP_003231468.1"," LysR family transcriptional regulator YofA","yofA",854,9.83655914,5.879569892,3.956989247,-0.733363853,-0.939946542,-0.914922858,0.011518219,NA,NA,NA,NA,1,0,0,22,27,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.03618856,0.123571892,0.292854301,521.0390258,332.9609742,0.011518219,0.017658436,0.00759442,100,0.986239568,0,0,0,0,0,0,0.430073195610302
2007558,2008544,"2007558 - 2008544","+","WP_004399251.1","B4U62_RS10025","WP_004399251.1"," zinc-binding dehydrogenase","yogA",986,10.17204301,5.720430108,4.451612903,-1.882752573,-3.190168855,-3.272445263,0.010316474,NA,0.813953488,0.186046512,0.051282051,1,1,1,35,43,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,1,0,0.049809065,0.211179811,0.23586092,637.2183852,348.7816148,0.010316474,0.01640118,0.006986008,100,0.989540568,0,0,0,0,0,0,0.425945450266383
2008607,2010085,"2008607 - 2010085","-","WP_003231462.1","B4U62_RS10030","WP_003231462.1"," glutamate synthase small subunit","gltD",1478,18.69677419,17.25591398,1.440860215,-1.098426087,-2.647000824,-2.970097513,0.01265005,NA,NA,NA,-0.095238095,0.362471701,0,20,10,95,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.009807794,0.371111001,0.026428196,908.5656235,569.4343765,0.01265005,0.030303604,0.001585863,100,0.997017981,0,0,0,0,0,0,0.0523324882413326
2010105,2014664,"2010105 - 2014664","-","WP_003231460.1","B4U62_RS10035","WP_003231460.1"," glutamate synthase large subunit","gltB",4559,44.97204301,36.99354839,7.978494624,-1.819706992,-3.35599664,-3.529798405,0.009864453,NA,0.733221477,0.266778523,0.040192113,0.44666454,12,57,46,298,0,0,0,0,0,0,0,"CytoplasmicMembrane",0,0,0,0,0,0,0,0,0.017443301,0.366193293,0.047634137,2784.189166,1774.810834,0.009864453,0.020843657,0.002865644,100,0.994768581,0,0,0,0,0,0,0.137482784330984
2014811,2015710,"2014811 - 2015710","+","WP_004399246.1","B4U62_RS10040","WP_004399246.1"," glutamate biosynthesis transcriptional regulator GltC","gltC",899,6.920430108,6.662365591,0.258064516,-1.81571616,-3.601426433,-3.842401154,0.00769792,NA,0.446428571,0.553571429,0.084699454,0.443609552,1,5,5,56,0,0,0,0,0,0,0,"Cytoplasmic",0,0,0,0,0,0,0,0,0.009881204,0.313249713,0.031544175,576.0161169,322.9838831,0.00769792,0.020627548,0.000448016,100,0.987496874,0,0,0,0,0,0,0.0217193046890498
